FID,gid,nid_id1,lat,lon,cordfrom,dmname,owname,county,city,state,water,btyear,stor,fedreg,esth,esthfr,huc02,qyr,q01,q02,q03,q04,q05,q06,q07,q08,q09,q10,q11,q12,mwhyr,mwh01,mwh02,mwh03,mwh04,mwh05,mwh06,mwh07,mwh08,mwh09,mwh10,mwh11,mwh12,cf,mw
ReAtlas_NonPowered_Dams.174,174,MS01495,34.1604030100,-89.9039417700,NHD,ENID DAM,CEMVK,YALOBUSHA,CROWDER,MS,YOCONA RIVER,1952,1213500,CE,85,Head estimated from NID,8,874.648715500,1328.05427100,1486.87817500,1173.13121200,1005.12243300,760.073733900,540.936591300,463.650331600,502.069582000,573.166253200,696.819245000,864.424163900,1144.09546400,46633.0669000,6013.74443400,6081.36218500,5312.21611400,4404.61214600,3441.79397400,2370.47328900,2099.51856800,2273.49003800,2511.70897900,3155.36266000,3788.04914300,5180.73536500,43.0763824000,12.3580699400
ReAtlas_NonPowered_Dams.177,177,KS00012,39.2545658100,-96.6023310300,NHD,TUTTLE CREEK DAM,CENWK,RILEY,,KS,BIG BLUE RIVER,1962,2257000,CE,86,Head estimated by upstream/downstream pool elevation,10,756.569270000,296.781789500,468.279927100,766.439534400,693.678971500,1540.26048400,1827.91341300,990.142942400,668.405283200,587.822648300,638.525870200,302.944296600,282.191377100,40878.5003200,1361.92231600,1940.96170300,3517.16696400,3080.58486300,7068.20701200,8117.64897100,4543.73488100,3067.29086300,2610.48356200,2930.17517400,1345.35664600,1294.96737100,38.3161116300,12.1789379800
ReAtlas_NonPowered_Dams.190,190,TX00007,33.0318952200,-96.4812790300,NHD,LAVON LAKE,CESWF,COLLIN,ROCKWALL,TX,EAST FORK OF TRINITY RIVER,1952,1020500,CE,76,Head estimated from NID,12,494.610700000,410.892915200,535.902315300,903.556507300,790.251180900,548.361361500,747.937676100,565.065657700,311.086772100,250.500598800,246.630361300,291.243802400,341.169100000,23578.6257700,1663.61361000,1959.77305700,3658.29842200,3096.33916500,2220.19263600,2930.54762200,2287.82459900,1259.52083600,981.504151800,998.551229800,1141.14298500,1381.31746100,24.5734934300,10.9533630400
ReAtlas_NonPowered_Dams.191,191,TX01542,28.9771126900,-96.0122308300,NHD,LCRA DAM BAY CITY,LOWER COLORADO RIVER AUTHORITY,MATAGORDA,NONE,TX,COLORADO RIVER,1963,156,,9,Head estimated from NID,12,4124.12160000,3270.41333900,3437.20982900,4437.12749900,2969.72792200,3393.63484200,5355.35164000,8866.60426200,2978.33996100,2981.02461200,2106.59082400,5834.94304300,3812.80837800,23540.4220200,1585.45623200,1505.06062600,2151.06493100,1393.24609600,1645.19250300,2512.46005200,4298.42087900,1443.86264400,1398.54593200,1021.24936600,2737.46007400,1848.40268700,24.5734934300,10.9356156300
ReAtlas_NonPowered_Dams.193,193,TX00020,32.7518094200,-94.4972851000,NHD,FERRELLS BRIDGE DAM,CESWF,MARION,JEFFERSON,TX,CYPRESS CREEK,1958,1998740,CE,90,Head estimated from NID,11,604.886605400,842.618803900,1046.52286500,1492.77879700,975.247271800,495.101728700,524.820290500,379.221842000,73.1972639700,67.1090730000,249.403960400,357.523402700,781.870172300,34147.4177100,4040.02335300,4532.08230100,7157.28295200,4525.08804600,2373.81665000,2435.13423900,1818.21850000,350.951882900,311.382018500,1195.79318600,1658.88685100,3748.75773100,35.8431370300,10.8754628300
ReAtlas_NonPowered_Dams.194,194,AR00158,34.9519791500,-93.1603606300,NHD,NIMROD,CESWL,YELL,PERRYVILLE,AR,FOURCHE LA FAVE,1942,336000,CE,70,Head estimated from NID,11,761.781690000,667.043263200,823.755970200,1230.86796700,1170.23643500,1283.52304400,1196.72768100,1010.06052600,379.368814100,332.466418300,214.326124700,326.598207500,511.722760000,33447.9850100,2487.49526000,2774.61782600,4590.07443900,4223.19792900,4786.43239900,4318.80063800,3766.65339200,1414.71802300,1199.81864100,799.251336000,1178.64119800,1908.28393000,35.8431370300,10.6527035500
ReAtlas_NonPowered_Dams.196,196,TX00170,32.0572168200,-95.4368049000,NHD,BLACKBURN CROSSING DAM,UPPER NECHES RIVER MWA,ANDERSON,NECHES,TX,NECHES RIVER,1962,1045000,,52,Head estimated from NID,12,685.331689600,957.136508300,1207.76401400,1183.15164300,882.057584100,567.214119000,586.552499700,582.355653800,326.684497300,322.774390200,399.333734800,542.814217800,703.566216400,22568.4382900,2676.96938700,3051.04031000,3309.10032400,2387.40457700,1586.41407900,1587.58129600,1628.76271500,913.688268000,873.631235100,1116.87745100,1469.19789800,1967.77074800,24.5734934300,10.4840842000
ReAtlas_NonPowered_Dams.197,197,TX04779,28.8893844200,-96.5832961600,NHD,PALMETTO BEND DAM,LAVACA-NAVIDAD RIVER AUTHORITY,JACKSON,NONE,TX,NAVIDAD RIVER,1981,204000,,60,Head estimated from NID,12,596.462630000,460.652217300,428.564744100,584.826391200,390.625203000,816.815064200,656.617466600,875.807868600,167.607145300,575.268558000,481.782796500,1303.53281200,416.628707900,22447.9083000,1472.42992700,1237.29782100,1869.34057400,1208.31812800,2610.86976200,2031.11008200,2799.43451300,535.739908200,1779.47408900,1539.97176400,4032.20866300,1331.71306900,24.5734934300,10.4280924400
ReAtlas_NonPowered_Dams.200,200,TX00014,31.0226634200,-97.5318120300,NHD,STILLHOUSE-HOLLOW DAM,CESWF,BELL,CAMERON,TX,LAMPASAS RIVER,1968,1013800,CE,145,Head estimated by upstream/downstream pool elevation,12,238.708390000,185.941930000,215.739472400,342.116526700,254.567227000,276.934498600,300.344381800,289.471433300,262.701065400,199.431775100,135.334156900,163.251906200,235.242273800,21773.7490900,1440.49479700,1509.59451600,2650.38163800,1908.51866900,2145.41553100,2251.71506300,2242.53934400,2035.14892000,1495.16208500,1048.43565400,1223.91760400,1822.42526800,24.5734934300,10.1149142800
ReAtlas_NonPowered_Dams.201,201,TX03682,28.5050000000,-96.8833300000,NID,SALT WATER BARRIER AND DIVERSION DAM,GUADALUPE-BLANCO RIVER AUTHORITY,CALHOUN,NONE,TX,GUADALUPE RIVER,1964,600,,7,Head estimated from NID,12,4405.76277000,3104.73668000,1806.09399200,3712.03146800,4216.02335700,6598.99100800,3034.88156800,9417.17468100,1660.98754000,7531.16704200,3407.56315800,6380.45609900,1861.64247300,21279.0984500,1273.57849500,669.171799000,1522.69385100,1673.64565300,2706.93907500,1204.76475400,3862.97209500,681.345386100,2989.66678100,1397.79942900,2532.86609300,763.655041700,24.5734934300,9.88512616300
ReAtlas_NonPowered_Dams.205,205,TX00491,32.8083022200,-95.9204713600,NHD,IRON BRIDGE DAM,SABINE RIVER AUTHORITY OF TEXAS,RAINS,MINEOLA TEXAS,TX,SABINE RIVER,1960,1660023,,59,Head estimated from NID,12,548.292969200,783.007373700,982.035746200,1129.87406400,736.324812900,425.512454100,400.147868600,503.221471100,353.507552100,316.227192000,194.794353800,260.369936100,520.980749700,20463.0814400,2481.95005100,2811.58242000,3581.43624800,2258.68767400,1348.77485500,1227.45973300,1595.09424500,1120.53617400,970.031768900,617.452494600,798.688778300,1651.38700100,24.5734934300,9.50604849200
ReAtlas_NonPowered_Dams.206,206,OK22197,34.1124000000,-95.0783000000,NID,PINE CR LAKE,COE,MCCURTAIN,.,OK,LITTLE RIV,1978,95000,,47,Head estimated from NID,11,991.254440000,1212.04043900,1168.75388200,1542.39825000,1594.15531600,1100.38777900,1076.58291800,1171.29606400,728.405079400,429.066846000,293.411330100,641.075500900,947.427009600,29596.0320100,3073.50753400,2676.92729500,3911.23306800,3912.07673400,2790.37730200,2641.94771000,2970.18743200,1847.09884900,1052.93531200,744.036176600,1573.20715700,2402.49744100,35.8431370300,9.42591175700
ReAtlas_NonPowered_Dams.218,218,AR01201,34.0983322100,-94.3809697000,NHD,DEQUEEN,CESWL,SEVIER,DEQUEEN,AR,ROLLING FORK,1977,370600,CE,145,Head estimated from NID,11,289.596600000,354.099589300,341.453351200,450.614162300,465.735073300,321.480082800,314.525453900,342.196053900,212.804730900,125.352578300,85.7205982500,187.291252300,276.792344800,26339.2164400,2735.29168200,2382.35204600,3480.83196700,3481.58279400,2483.31775300,2351.22169500,2643.34116200,1643.83983500,937.067883900,662.160720900,1400.08781500,2138.12108500,35.8431370300,8.38866270300
ReAtlas_NonPowered_Dams.222,222,AR00157,35.1013302800,-93.6510342300,NHD,BLUE MOUNTAIN,CESWL,YELL,DANVILLE,AR,PETIT JEAN,1947,258000,CE,81,Head estimated from NID,11,513.630210000,449.752961900,555.416279400,829.910958000,789.030235000,865.413568100,806.891919400,681.031858300,255.788877900,224.165004900,144.509081700,220.208372200,345.028335700,26096.1817600,1940.74855000,2164.76212400,3581.18484000,3294.94708600,3734.38369500,3369.53650200,2938.75016700,1103.76570200,936.100794100,623.577418000,919.578112400,1488.84676500,35.8431370300,8.31125964200
ReAtlas_NonPowered_Dams.225,225,LA00179,32.7018314200,-93.5103305700,NHD,BAYOU BODCAU DAM,CEMVK,BOSSIER,BOSSIER CITY,LA,BAYOU BODCAU,1949,1197700,CE,70,Head estimated from NID,11,583.613440000,1002.88229600,1250.98557400,1225.24783700,961.247278400,600.266588900,402.543059600,295.283247400,64.2975925000,70.2691403200,168.221817600,284.615936900,722.221494300,25625.0496000,3739.88479400,4213.63486200,4569.11620900,3468.98916600,2238.47593800,1452.71413900,1101.15148200,239.774487500,253.590196800,627.322090000,1027.13383300,2693.26240500,35.8431370300,8.16121080900
ReAtlas_NonPowered_Dams.235,235,MN00738,48.5961864600,-97.1529644300,NHD,RED RIVER DRAYTON,CITY OF DRAYTON ND,Kittson,ST. VINCENT,MN/ND,RED RIVER OF THE NORTH,1964,12707,,12,Head estimated from NID,9,4053.71661000,1185.24759300,1117.91268300,2951.23985600,11695.8283400,6308.49432000,8408.05310900,5373.23284000,2500.10383200,2547.73179300,1964.03024200,3109.40687100,1507.14822100,30512.3755100,757.705688400,645.499167100,1886.67012600,7235.72432100,4032.89747900,5201.71402900,3435.00304100,1598.26765800,1576.17608200,1255.56625900,1923.66117700,963.490486300,46.9127453000,7.42473685400
ReAtlas_NonPowered_Dams.237,237,ND00129,47.9419221900,-97.0479070900,NHD,GRAND FORKS RIVERSIDE PARK,CITY OF GRAND FORKS,Grand Forks,GRAND FORKS,MN/ND,RED RIVER,1925,5250,,13,Head estimated from NID,9,3588.03847000,1049.09009900,989.490410300,2612.21075800,10352.2485800,5583.79445000,7442.16256700,4755.97285000,2212.89981300,2255.05642400,1738.40866100,2752.20804600,1334.01180100,29932.9914600,743.317998700,633.242110200,1850.84510300,7098.32881500,3956.31883100,5102.94131500,3369.77750700,1567.91896200,1546.24687300,1231.72494700,1887.13374900,945.195253300,46.9127453000,7.28375228500
ReAtlas_NonPowered_Dams.240,240,IL00118,39.4082550700,-88.7770461100,NHD,LAKE SHELBYVILLE DAM,CEMVS,SHELBY,SHELBYVILLE,IL,KASKASKIA RIVER,1970,1026546,CE,64,Head estimated by upstream/downstream pool elevation,7,882.005923400,1458.89769100,1648.26880000,1487.50500400,1082.50997700,1168.86120900,977.646756300,619.563457200,340.000531600,289.538763900,224.254366200,450.960371800,886.755146400,35407.3044900,4974.10593600,5075.91766300,5071.64245700,3571.75500600,3985.22769200,3225.75751700,2112.39916900,1159.23047400,955.336718700,764.594378900,1487.94930200,3023.38818100,55.9900094200,7.21901956900
ReAtlas_NonPowered_Dams.245,245,OK10316,36.0817083400,-98.6024388200,NHD,CANTON LAKE,CESWT,BLAINE,,OK,NORTH CANADIAN RIVER,1948,383800,CE,66,Head estimated from NID,11,511.147010000,346.521313400,453.355825100,626.904334800,795.613632200,807.383299600,1012.92498900,668.346426100,438.472774100,239.310890200,233.438515000,243.239736300,270.611340300,21160.7545800,1218.38377500,1439.75863800,2204.22248300,2707.17251200,2838.79425000,3446.60093400,2349.93465000,1541.68904800,814.284519100,820.779813600,827.652897600,951.481058800,35.8431370300,6.73939686600
ReAtlas_NonPowered_Dams.247,247,KS02984,37.0551224100,-94.7019863600,NHD,LOWELL DAM,RAUNIKER INC,CHEROKEE,LOWELL,KS,SHOAL CREEK,1905,7600,,21,Head estimated from NID,11,1562.09755900,1032.84968900,1411.56472000,2201.73654200,2235.39330900,3322.31171600,3357.26320000,2070.14762500,847.677126200,842.399626400,394.907441100,403.826339200,629.573815400,21090.7830300,1184.37846700,1462.01057000,2524.75203000,2480.65796300,3809.72613600,3725.61806300,2373.85777900,972.039344300,934.826695800,452.844082200,448.133677300,721.938223700,35.8431370300,6.71711193100
ReAtlas_NonPowered_Dams.250,250,TX04455,31.3256484200,-96.3172053600,NHD,STERLING C ROBERTSON DAM,BRAZOS RIVER AUTHORITY,ROBERTSON,NONE,TX,NAVASOTA RIVER,1978,557878,,62,Head estimated from NID,12,348.199920000,353.021562300,386.247766600,510.938483000,319.508978600,413.117292800,441.117448200,462.842670000,219.292915600,188.426971400,172.585833700,339.501936400,372.116510400,13541.3432400,1166.01232600,1152.29646000,1687.60391100,1021.27931700,1364.50547800,1409.98894100,1528.74587800,724.313384700,602.288453900,570.042260700,1085.18485900,1229.08197200,24.5734934300,6.29058071500
ReAtlas_NonPowered_Dams.251,251,TX08005,30.7018688200,-97.3310697600,NHD,GRANGER DAM AND LAKE,CESWF,WILLIAMSON,LANEPORT,TX,SAN GABRIEL RIVER,1979,650000,CE,91,Head estimated by upstream/downstream pool elevation,12,235.023240000,183.071381900,212.408913600,336.834975000,250.637250300,272.659218700,295.707703100,285.002609800,258.645519500,196.352972500,133.244885300,160.731643800,231.610633200,13474.0574500,891.408713500,934.169084100,1640.11233500,1181.03180500,1327.62860500,1393.40900900,1387.73087900,1259.39328900,925.237989900,648.794205500,757.386155800,1127.75538400,24.5734934300,6.25932335300
ReAtlas_NonPowered_Dams.253,253,TX00837,32.7999584200,-96.4952217600,NHD,ROCKWALL-FORNEY DAM,CITY OF DALLAS,KAUFMAN,SEAGOVILLE,TX,EAST FORK TRINITY RIVER,1969,583600,,57,Head estimated from NID,12,369.207177100,306.715186900,400.029722400,674.468925600,589.891014700,409.329904000,558.305669600,421.798995300,232.213878400,186.988714500,184.099736400,217.401892300,254.669137400,13200.3783900,931.365948200,1097.16936700,2048.08049000,1733.47034700,1242.96399500,1640.65276200,1280.82741900,705.136583600,549.490302000,559.034025300,638.863322700,773.323828700,24.5734934300,6.13218676000
ReAtlas_NonPowered_Dams.255,255,MS03060,34.2580866100,-88.4244557100,NHD,,CESAM,ITAWAMBA,,MS,TOMBIGBEE,1981,13221,CE,25,Lock/Dam lift from USACE,3,908.025483600,1393.38160200,1778.61995400,1583.00911600,1344.90637000,943.830142100,594.088551700,414.308398100,271.590156300,370.262281500,350.962883500,662.854112800,1251.45329200,14238.9982200,1855.75355000,2139.58589300,2108.30599600,1733.41216300,1257.02545100,765.704099800,551.790176800,361.713112900,477.220687200,467.424441400,854.334106100,1666.72854500,26.6610582900,6.09674380000
ReAtlas_NonPowered_Dams.258,258,TX00785,32.7901478200,-97.4157186900,NHD,LAKE WORTH DAM,CITY OF FORT WORTH,TARRANT,FT WORTH,TX,WEST FORK TRINITY RIVER,1914,116000,,58,Head estimated from NID,12,358.450130000,297.778877100,388.374644100,654.817915400,572.704226800,397.403859900,542.039137500,409.509657700,225.448203800,181.540699000,178.735892800,211.067772700,247.249216900,13040.6165800,920.093793000,1083.89052200,2023.29293900,1712.49046600,1227.92062500,1620.79623600,1265.32579400,696.602441900,542.839919300,552.268136600,631.131274300,763.964428900,24.5734934300,6.05797000200
ReAtlas_NonPowered_Dams.259,259,LA00089,30.4564990200,-89.7797287000,NHD,,CEMVK,ST TAMMANY,PEARL RIVER,LA,PEARL RIVER CANAL,1949,3400,CE,11,Head estimated from NID,3,2006.92792000,2715.95620000,4790.20660600,4158.49448200,2958.53427900,1175.59065700,1034.18474500,1044.21767200,813.686700200,1099.46103700,1007.34132700,1227.75370500,2271.96757100,13847.3238800,1591.56971400,2535.44087500,2436.90744100,1677.79567700,688.904513900,586.489974500,611.919007300,476.826212800,623.508399800,590.309206100,696.263644100,1331.38921000,26.6610582900,5.92903971600
ReAtlas_NonPowered_Dams.262,262,KS00011,37.7420864700,-95.9316130300,NHD,TORONTO LAKE,CESWT,WOODSON,,KS,VERDIGRIS RIVER,1960,318900,CE,84,Head estimated from NID,11,349.428170000,174.296470300,263.640726500,512.560318000,436.807884500,764.115336700,849.942117800,590.075943200,184.136883500,155.512937500,72.8622227100,83.2387844700,101.768631300,18411.0513800,779.970357400,1065.61013600,2293.68875800,1891.64455800,3419.38830600,3680.76776700,2640.56835800,824.005848200,673.465869900,326.055793300,360.474705800,455.410919300,35.8431370300,5.86365582900
ReAtlas_NonPowered_Dams.263,263,OK10312,36.9283087400,-96.0883348900,NHD,HULAH LAKE,CESWT,OSAGE,,OK,CANEY RIVER,1951,289000,CE,86,Head estimated from NID,11,335.008220000,167.103729100,252.760990900,491.408348100,418.782011400,732.582375400,814.867318700,565.725114300,176.538055300,149.095341600,69.8553970000,79.8037462800,97.5689167800,18071.5458800,765.587462200,1045.95995400,2251.39242600,1856.76204600,3356.33372500,3612.89326800,2591.87545800,808.810924800,661.046950500,320.043223400,353.827440400,447.013000700,35.8431370300,5.75552819700
ReAtlas_NonPowered_Dams.265,265,MS02717,32.6244558800,-89.7449655000,NHD,ROSS BARNETT RSRVOIR LWR DAM,,SCOTT,,MS,,0,242,,7,Head estimated from NID,3,3034.06877300,4105.97601200,7241.82275700,6286.80189500,4472.70496400,1777.25511000,1563.47799500,1578.64575000,1230.12958400,1662.16253500,1522.89618100,1856.11508000,3434.75507700,13321.8595500,1531.17442700,2439.22851400,2344.43412800,1614.12837400,662.762658200,564.234442800,588.698520200,458.732091200,599.848130100,567.908746000,669.842531500,1280.86699100,26.6610582900,5.70405047900
ReAtlas_NonPowered_Dams.270,270,TX00003,32.6507325500,-97.4484000900,NHD,BENBROOK LAKE,CESWF,TARRANT,FORT WORTH,TX,CLEAR FORK OF TRINITY RIVER,1951,410000,CE,124,Head estimated from NID,12,147.502829900,122.536507500,159.816817600,269.458670700,235.668750100,163.532355100,223.050014400,168.513911200,92.7723140800,74.7043022100,73.5501197600,86.8547425800,101.743467600,11472.6416200,809.463746300,953.565918500,1780.01666200,1506.58439200,1080.27815900,1425.91527400,1113.18581400,612.844501900,477.570045600,485.864634900,555.245443000,672.107032400,24.5734934300,5.32957306200
ReAtlas_NonPowered_Dams.272,272,OK02537,35.4860234800,-97.6665864900,NHD,OVERHOLSER,CITY OF OKLAHOMA CITY,OKLAHOMA,OKLAHOMA CITY,OK,N. CANADIAN RIVER,1919,31100,,42,Head estimated from NID,11,606.006880000,410.829557600,537.490670400,743.246722700,943.265490200,957.219400200,1200.90600300,792.379735200,519.845587700,283.722770800,276.760586200,288.380741400,320.832032300,16231.0576300,934.544049000,1104.34650800,1690.71769200,2076.49840200,2177.45699500,2643.66651900,1802.48415000,1182.53078800,624.585428200,629.567552000,634.839453900,729.820094300,35.8431370300,5.16935908500
ReAtlas_NonPowered_Dams.282,282,TX01496,33.2197502200,-97.8299489600,NHD,BRIDGEPORT DAM,TARRANT REGIONAL WATER DISTRICT,WISE,BRIDGEPORT,TX,WEST FORK TRINITY RIVER,1931,923814,,91,Head estimated from NID,12,184.280790000,153.089431800,199.665114400,336.644773300,294.429764500,204.307074000,278.664707000,210.530718000,115.903914200,93.3308726500,91.8889094400,108.510871200,127.111911000,10518.7188600,742.158768300,874.279188900,1632.01252600,1381.31549700,990.455609300,1307.35382300,1020.62707100,561.887944700,437.861236500,445.466150500,509.078110000,616.222937200,24.5734934300,4.88643178500
ReAtlas_NonPowered_Dams.283,283,IL01010,42.0166404000,-89.3277091700,NHD,OREGON DAM,ILLINOIS DEPARTMENT OF NATURAL RESOURCES,OGLE,GRAND DETOUR,IL,ROCK RIVER,1914,3500,,8,Head estimated from NID,7,4538.58136000,3176.02689400,4247.43401600,6061.76680500,6938.71185300,6328.66268100,8059.00842200,4456.45291800,3396.09189300,3137.41277300,2739.38020700,2882.13623000,3104.06910600,23913.3709800,1421.26046900,1716.77145600,2712.61857100,3004.88543800,2832.05350300,3490.04218200,1994.24645200,1519.73875500,1358.69108800,1225.86266700,1248.14077500,1389.05962100,55.9900094200,4.87557851400
ReAtlas_NonPowered_Dams.287,287,KS00003,37.6470058100,-96.0705917600,NHD,FALL RIVER LAKE,CESWT,GREENWOOD,,KS,FALL RIVER,1948,256400,CE,88,Head estimated from NID,11,271.901930000,135.626004800,205.147805800,398.840596400,339.895054400,594.584102300,661.368836400,459.158137700,143.283164600,121.009899800,56.6965708000,64.7709260200,79.1896293800,15008.4676200,635.822453200,868.672564500,1869.78748500,1542.04588900,2787.44421500,3000.51760800,2152.55956200,671.719655600,549.001276100,265.796760600,293.854644000,371.245503300,35.8431370300,4.77998169900
